"","summary_glm","summary_gee","summary_re_nosig","summary_re","summary_cop","summary_cop_n","actuals","","","",""
"",0.477079839254271,0.477079839251171,0.231024920854965,0.510685257595078,0.478235401245965,0.480880589038888,0.53062825106217,1.7,0.341325325325325,0.692041522491349,0.0865051903114187
"",0.480055979973825,0.480055979970558,0.220985169748425,0.132484823383201,0.481545619206488,0.484844588397542,0.53062825106217,1.7,0.378366366366366,0.692041522491349,0.0865051903114187
"",0.507829303260018,0.507829303258711,0.279192267818258,-0.486761224877102,0.507129140059002,0.511976805303993,0.53062825106217,1.7,0.328096096096096,0.692041522491349,0.0865051903114187
"",0.508637188350166,0.508637188349132,0.272814028255515,0.505928228005952,0.513818929829057,0.511713495828453,0.53062825106217,1.7,0.362842842842843,0.692041522491349,0.0865051903114187
"",0.503260168002048,0.503260168001489,0.276826705349641,0.190086460110181,0.51101739377701,0.507854280606534,0.53062825106217,1.7,0.370046046046046,0.692041522491349,0.0865051903114187
"",0.53377600065378,0.533776000652175,0.288120780448504,0.200516088935035,0.538080113749253,0.538831989294908,0.53062825106217,1.7,0.380740740740741,0.692041522491349,0.0865051903114187
"",0.53010465621672,0.530104656215489,0.286746652147833,0.202034483182994,0.534390748359254,0.535074069365518,0.53062825106217,1.7,0.385773773773774,0.692041522491349,0.0865051903114187
"",0.576303454961053,0.576303454960844,0.558059299450363,0.559646427521153,0.575087807292808,0.576540666186389,0.587786664902119,1.8,0.0515675675675676,0.617283950617284,0.0771604938271605
"",0.609773499107752,0.609773499107526,0.55626182371919,0.559287189155089,0.609244401312514,0.610189806923229,0.587786664902119,1.8,0.0871871871871872,0.617283950617284,0.0771604938271605
"",0.613019229496365,0.613019229496081,0.523278840497837,0.526707961542909,0.613519352766622,0.613669320502915,0.587786664902119,1.8,0.123243243243243,0.617283950617284,0.0771604938271605
"",0.598597372640568,0.598597372640409,0.510081913162647,0.512453706750542,0.598776295237294,0.599217953095693,0.587786664902119,1.8,0.118838838838839,0.617283950617284,0.0771604938271605
"",0.576169634841173,0.576169634841057,0.451533563234518,0.454311665912099,0.578670684233857,0.577060178476634,0.587786664902119,1.8,0.178602602602603,0.617283950617284,0.0771604938271605
"",0.569826496069649,0.569826496069506,0.441538399517798,0.444709094697351,0.57186928966108,0.570439255427401,0.587786664902119,1.8,0.180456456456456,0.617283950617284,0.0771604938271605
"",0.591575173415308,0.591575173414401,0.422094902738921,0.43548057526589,0.593079014435267,0.592948822459125,0.587786664902119,1.8,0.216372372372372,0.617283950617284,0.0771604938271605
"",0.573087438300953,0.573087438300703,0.441239146827479,0.445649314437534,0.570508154882286,0.574670816088708,0.587786664902119,1.8,0.183015015015015,0.617283950617284,0.0771604938271605
"",0.559503954754278,0.559503954753851,0.37354362080124,0.375225068110251,0.558614694764624,0.561363777199701,0.587786664902119,1.8,0.262254254254254,0.617283950617284,0.0771604938271605
"",0.519974495096402,0.519974495096088,0.32985129133909,0.217129265805615,0.522728310800016,0.522710906038434,0.587786664902119,1.8,0.283315315315315,0.617283950617284,0.0771604938271605
"",0.536930973479172,0.536930973478392,0.34315043786931,0.345531171782038,0.536871202800927,0.539427314648379,0.587786664902119,1.8,0.261445445445445,0.617283950617284,0.0771604938271605
"",0.545729229904809,0.545729229903756,0.327291281734506,0.220728401992788,0.543555516880341,0.548650865270242,0.587786664902119,1.8,0.304456456456456,0.617283950617284,0.0771604938271605
"",0.54018562102982,0.54018562102892,0.320044685085075,0.598637443350227,0.543587799343909,0.542082201747121,0.587786664902119,1.8,0.331103103103103,0.617283950617284,0.0771604938271605
"",0.534794550450346,0.534794550449692,0.313337876521333,0.218753989974533,0.538819223189253,0.538776780765316,0.587786664902119,1.8,0.341677677677678,0.617283950617284,0.0771604938271605
"",0.539701101812079,0.539701101811146,0.312538713851946,0.216951577678587,0.540639341910289,0.542837254986711,0.587786664902119,1.8,0.340732732732733,0.617283950617284,0.0771604938271605
"",0.53873563338667,0.538735633385824,0.309188220349523,0.539879348022204,0.536134291169158,0.543267303406601,0.587786664902119,1.8,0.337837837837838,0.617283950617284,0.0771604938271605
"",0.573318524642432,0.573318524642119,0.357289867751761,0.270384511129909,0.576298444429154,0.57631046146209,0.587786664902119,1.8,0.356708708708709,0.617283950617284,0.0771604938271605
"",0.600070170261511,0.600070170260562,0.366839811182052,0.369629567710412,0.601536366607388,0.60379589417089,0.587786664902119,1.8,0.362258258258258,0.617283950617284,0.0771604938271605
"",0.583494619379896,0.583494619379496,0.36073762577302,0.276224745602568,0.585830663191706,0.58773721156946,0.587786664902119,1.8,0.361841841841842,0.617283950617284,0.0771604938271605
"",0.590231282438152,0.590231282437666,0.358005610298988,0.279563290893554,0.591825107086442,0.594744045990321,0.587786664902119,1.8,0.382874874874875,0.617283950617284,0.0771604938271605
"",0.627927892202727,0.627927892202675,0.611383020298186,0.612433617665236,0.627760021992916,0.628016590539525,0.641853886172395,1.9,0.0391111111111111,0.554016620498615,0.0692520775623268
"",0.660776100264682,0.660776100264496,0.582260903844818,0.586692158130358,0.660907158187442,0.661289730204634,0.641853886172395,1.9,0.106894894894895,0.554016620498615,0.0692520775623268
"",0.660331153619401,0.660331153619258,0.596082073996073,0.601167633510712,0.659757126089866,0.660731600309078,0.641853886172395,1.9,0.099063063063063,0.554016620498615,0.0692520775623268
"",0.631813481601863,0.631813481601805,0.548466136897321,0.551926328643028,0.633397441898001,0.632134577204705,0.641853886172395,1.9,0.127915915915916,0.554016620498615,0.0692520775623268
"",0.629476809591451,0.629476809591372,0.510067495794267,0.515053725520031,0.631017826496665,0.630452628828011,0.641853886172395,1.9,0.179363363363363,0.554016620498615,0.0692520775623268
"",0.624330099014253,0.624330099014151,0.499682417976121,0.504398680339323,0.626882782696516,0.624828097611881,0.641853886172395,1.9,0.179083083083083,0.554016620498615,0.0692520775623268
"",0.621483105053705,0.621483105053667,0.516178090391278,0.515415433739022,0.620138008379038,0.622375160654355,0.641853886172395,1.9,0.150586586586587,0.554016620498615,0.0692520775623268
"",0.612550854835054,0.612550854835031,0.472560278282199,0.46230092140895,0.612402874566907,0.613643526874375,0.641853886172395,1.9,0.215151151151151,0.554016620498615,0.0692520775623268
"",0.624006156584679,0.624006156584567,0.460695089363767,0.466955440800996,0.624140447706991,0.625631503448041,0.641853886172395,1.9,0.245329329329329,0.554016620498615,0.0692520775623268
"",0.574953824069156,0.57495382406892,0.399888119040602,0.400406816646878,0.575169862450858,0.577374050412549,0.641853886172395,1.9,0.251995995995996,0.554016620498615,0.0692520775623268
"",0.585470227058955,0.585470227058787,0.404689056964167,0.407851306803025,0.584659778738912,0.587359561615827,0.641853886172395,1.9,0.271447447447447,0.554016620498615,0.0692520775623268
"",0.575337898030836,0.575337898030727,0.396277884079768,0.40868583341926,0.576622064160319,0.577084296544515,0.641853886172395,1.9,0.285101101101101,0.554016620498615,0.0692520775623268
"",0.579540655944435,0.579540655944336,0.391188922953481,0.295580601359921,0.580484881424706,0.582110864070214,0.641853886172395,1.9,0.312968968968969,0.554016620498615,0.0692520775623268
"",0.578023672878681,0.578023672878583,0.396519442501124,0.397144806423954,0.58195591356297,0.580138506071348,0.641853886172395,1.9,0.300532532532532,0.554016620498615,0.0692520775623268
"",0.594534715672067,0.594534715671919,0.3964772998826,0.395286160161238,0.597578933826375,0.597498671970356,0.641853886172395,1.9,0.315703703703704,0.554016620498615,0.0692520775623268
"",0.609020752418779,0.609020752418453,0.394048896176713,0.305602952968416,0.608632495181625,0.611690330615649,0.641853886172395,1.9,0.345517517517517,0.554016620498615,0.0692520775623268
"",0.598399684609872,0.598399684609702,0.396068365147675,0.30599749072211,0.597199776981871,0.602044637214795,0.641853886172395,1.9,0.319695695695696,0.554016620498615,0.0692520775623268
"",0.654507773314729,0.654507773314435,0.43968841355402,0.442651945844099,0.655768386666768,0.658216321023168,0.641853886172395,1.9,0.354630630630631,0.554016620498615,0.0692520775623268
"",0.643625956458589,0.643625956458428,0.430791899695382,0.351970693797921,0.649505780444056,0.647797081976131,0.641853886172395,1.9,0.373229229229229,0.554016620498615,0.0692520775623268
"",0.635097703304765,0.635097703304662,0.426538604638849,0.350277245249583,0.637829405381516,0.638471939990191,0.641853886172395,1.9,0.368072072072072,0.554016620498615,0.0692520775623268
"",0.680929692279295,0.680929692279254,0.629735964563456,0.631312438171523,0.681276338719662,0.681102272821525,0.693147180559945,2,0.0712872872872873,0.5,0.0625
"",0.706919395536244,0.706919395536129,0.665197389742713,0.669823101224753,0.70604076653404,0.707192037771891,0.693147180559945,2,0.0608408408408408,0.5,0.0625
"",0.680382221478101,0.680382221478039,0.60247901683642,0.606969013134025,0.681384263185902,0.680774433921884,0.693147180559945,2,0.116012012012012,0.5,0.0625
"",0.670149778950967,0.67014977895096,0.571714261922279,0.573762789873923,0.672238458251395,0.670628375738269,0.693147180559945,2,0.156648648648649,0.5,0.0625
"",0.671054922113502,0.671054922113486,0.57502309667093,0.577969355667238,0.672421349594334,0.671434261257096,0.693147180559945,2,0.142466466466466,0.5,0.0625
"",0.671881731032118,0.671881731032074,0.581886805124247,0.58557604660923,0.671213926975619,0.672664485533824,0.693147180559945,2,0.138922922922923,0.5,0.0625
"",0.680095080168681,0.680095080168656,0.545167464764375,0.549379843990473,0.679228422128789,0.681079277842315,0.693147180559945,2,0.204764764764765,0.5,0.0625
"",0.67242740167453,0.672427401674505,0.533901413373035,0.533404223921816,0.671597514792577,0.67378258992504,0.693147180559945,2,0.213697697697698,0.5,0.0625
"",0.677910963566066,0.677910963566023,0.537015757214605,0.539565645844309,0.678257620460206,0.679044736473315,0.693147180559945,2,0.21037037037037,0.5,0.0625
"",0.65288409088103,0.65288409088081,0.469408834469899,0.474214351347544,0.654866733616355,0.655463270571363,0.693147180559945,2,0.285853853853854,0.5,0.0625
"",0.640381773899173,0.640381773899065,0.465303687166628,0.737342452078107,0.642089712932289,0.642211404578564,0.693147180559945,2,0.276868868868869,0.5,0.0625
"",0.634253187492693,0.63425318749264,0.455157032365839,0.358967949611313,0.634655129782852,0.635985099871119,0.693147180559945,2,0.301105105105105,0.5,0.0625
"",0.648937345085144,0.64893734508503,0.467722269965467,0.718457879730426,0.651102844340895,0.651260965721424,0.693147180559945,2,0.29037037037037,0.5,0.0625
"",0.631204517783473,0.631204517783459,0.465704629688815,0.464618258180694,0.6291876987671,0.633117702325358,0.693147180559945,2,0.267299299299299,0.5,0.0625
"",0.66121412777309,0.661214127772989,0.464848239744856,0.376588553040406,0.662823808535257,0.663250417444391,0.693147180559945,2,0.339715715715716,0.5,0.0625
"",0.662437878420661,0.662437878420605,0.479729347471824,0.386649588598138,0.663852636321207,0.665031961175831,0.693147180559945,2,0.30804004004004,0.5,0.0625
"",0.66796423454613,0.667964234546042,0.47653489819523,0.479109101651325,0.673003654382866,0.670997420540504,0.693147180559945,2,0.324164164164164,0.5,0.0625
"",0.660290164863126,0.660290164863048,0.464075194044909,0.671229256392561,0.662168558241854,0.66283973213147,0.693147180559945,2,0.345093093093093,0.5,0.0625
"",0.696740042342065,0.696740042342025,0.505093858833029,0.425334372554174,0.70265847639575,0.699963826197394,0.693147180559945,2,0.357033033033033,0.5,0.0625
"",0.683467651271043,0.683467651271019,0.498925633442374,0.417228897475113,0.686346156321438,0.686339718496655,0.693147180559945,2,0.336428428428428,0.5,0.0625
"",0.729667373098973,0.729667373098966,0.701022554735746,0.702943883718476,0.729533408990299,0.729773400900936,0.741937344729377,2.1,0.0451331331331331,0.453514739229025,0.0566893424036281
"",0.732404098519821,0.732404098519795,0.66677685659361,0.670041846482288,0.73285563894172,0.732550662734655,0.741937344729377,2.1,0.0995795795795796,0.453514739229025,0.0566893424036281
"",0.723563185098315,0.723563185098303,0.638694412573928,0.644443936072143,0.724709110082047,0.723679955372178,0.741937344729377,2.1,0.127319319319319,0.453514739229025,0.0566893424036281
"",0.71703263460901,0.71703263460901,0.63060190258438,0.634420982275524,0.718432517611442,0.717340368293972,0.741937344729377,2.1,0.13401001001001,0.453514739229025,0.0566893424036281
"",0.712994378986743,0.712994378986746,0.660303058679985,0.661062544911465,0.711598856245825,0.713440089270428,0.741937344729377,2.1,0.0958238238238238,0.453514739229025,0.0566893424036281
"",0.719892674920134,0.719892674920131,0.606613030959569,0.610022234883112,0.719703719807698,0.720585076184057,0.741937344729377,2.1,0.178866866866867,0.453514739229025,0.0566893424036281
"",0.728615043675371,0.728615043675368,0.604471669485785,0.605265820003913,0.729466083017852,0.729349691517111,0.741937344729377,2.1,0.202906906906907,0.453514739229025,0.0566893424036281
"",0.723023098458602,0.723023098458596,0.598724336905037,0.600842671321936,0.724108785537985,0.723731305097544,0.741937344729377,2.1,0.197417417417417,0.453514739229025,0.0566893424036281
"",0.729864993155136,0.729864993155125,0.587717157939372,0.586058852680125,0.730300569699245,0.731028780588786,0.741937344729377,2.1,0.233901901901902,0.453514739229025,0.0566893424036281
"",0.686080688448755,0.686080688448745,0.531596370429452,0.528114834849786,0.68658843466527,0.687241819451333,0.741937344729377,2.1,0.25561961961962,0.453514739229025,0.0566893424036281
"",0.680414681750487,0.680414681750463,0.5159687672186,0.518052390426404,0.681026471593273,0.682158221410776,0.741937344729377,2.1,0.278282282282282,0.453514739229025,0.0566893424036281
"",0.682350519732837,0.682350519732832,0.531863102360667,0.521300775677379,0.68331586049575,0.683692864955833,0.741937344729377,2.1,0.257317317317317,0.453514739229025,0.0566893424036281
"",0.704892215277162,0.704892215277106,0.529528890799645,0.749152688382575,0.704498637652523,0.706560558482788,0.741937344729377,2.1,0.288812812812813,0.453514739229025,0.0566893424036281
"",0.704205081934201,0.704205081934161,0.525268417750887,0.522176172471295,0.700987477553684,0.706192149962585,0.741937344729377,2.1,0.295259259259259,0.453514739229025,0.0566893424036281
"",0.70802009243861,0.708020092438596,0.537549761676966,0.445564954192166,0.708531682136221,0.710075989279803,0.741937344729377,2.1,0.300456456456456,0.453514739229025,0.0566893424036281
"",0.713955431411213,0.713955431411196,0.540525828108461,0.450806108946086,0.717836337917132,0.71640156503194,0.741937344729377,2.1,0.309349349349349,0.453514739229025,0.0566893424036281
"",0.712228980802423,0.712228980802406,0.534949705213123,0.534949682758152,0.718363068276142,0.714888484620083,0.741937344729377,2.1,0.320820820820821,0.453514739229025,0.0566893424036281
"",0.716946721489222,0.716946721489179,0.52693604281007,0.52848379850885,0.720997092958731,0.720269948998384,0.741937344729377,2.1,0.342606606606607,0.453514739229025,0.0566893424036281
"",0.707914475387578,0.707914475387544,0.522695307683332,0.730550405049493,0.71060428519215,0.710687700194693,0.741937344729377,2.1,0.335287287287287,0.453514739229025,0.0566893424036281
"",0.72919634911761,0.729196349117606,0.559555597299292,0.558985371510559,0.730709495254136,0.731347356783444,0.741937344729377,2.1,0.327091091091091,0.453514739229025,0.0566893424036281
